,A,B,Ratio
11473,Business ,Business,100
11474,Business ,Business,100
11475,Business ,Business,100
11476,Business ,Business,100
11477,Business ,Business,100
11478,Business ,Business,100
11479,Business ,Business,100
11480,Business ,Business,100
11481,Business ,Business,100
11482,Business ,Business,100
11483,Business ,Business,100
11484,Business ,Business,100
11485,Business ,Business,100
11486,Business ,Business,100
11487,Business ,Business,100
11488,Business ,Business,100
11489,Business ,Business,100
11490,Business ,Business,100
11491,Business ,Business,100
11492,Business ,Business,100
11493,Business ,Business,100
11494,Business ,Business,100
11495,Business ,Business,100
11496,Business ,Business,100
11497,Business ,Business,100
11498,Business ,Business,100
11499,Business ,Business,100
11500,Business ,Business,100
11501,Business ,Business,100
11502,Business ,Business,100
11503,Business ,Business,100
11504,Business ,Business,100
11505,Business ,Business,100
11506,Business ,Business,100
11507,Business ,Business,100
11508,Business ,Business,100
11509,Business ,Business,100
11510,Business ,Business,100
11511,Business ,Business,100
11512,Business ,Business,100
11513,Business ,Business,100
11514,Business ,Business,100
11515,Business ,Business,100
11516,Business ,Business,100
11517,Business ,Business,100
11518,Business ,Business,100
11519,Business ,Business,100
11520,Business ,Business,100
11521,Business ,Business,100
11522,Business ,Business,100
11523,Business ,Business,100
11524,Business ,Business,100
11525,Business ,Business,100
11526,Business ,Business,100
11527,Business ,Business,100
11528,Business ,Business,100
11529,Business ,Business,100
11530,Business ,Business,100
11531,Business ,Business,100
11532,Business ,Business,100
11533,Business ,Business,100
11534,Business ,Business,100
11535,Business ,Business,100
11536,Business ,Business,100
11537,Business ,Business,100
11538,Business ,Business,100
11539,Business ,Business,100
11540,Business ,Business,100
11541,Business ,Business,100
11542,Business ,Business,100
11543,Business ,Business,100
11544,Business ,Business,100
11545,Business ,Business,100
11546,Business ,Business,100
11547,Business ,Business,100
11548,Business ,Business,100
11549,Business ,Business,100
11550,Business ,Business,100
11551,Business ,Business,100
11552,Business ,Business,100
11553,Business ,Business,100
11554,Business ,Business,100
11555,Business ,Business,100
11556,Business ,Business,100
11557,Business ,Business,100
11558,Business ,Business,100
11559,Business ,Business,100
11560,Business ,Business,100
11561,Business ,Business,100
11562,Business ,Business,100
11563,Business ,Business,100
11564,Business ,Business,100
11565,Business ,Business,100
11566,Business ,Business,100
11567,Business ,Business,100
11568,Business ,Business,100
11569,Business ,Business,100
11570,Business ,Business,100
11571,Business ,Business,100
11572,Business ,Business,100
11573,Business ,Business,100
11574,Business ,Business,100
11575,Business ,Business,100
11576,Business ,Business,100
11577,Business ,Business,100
11578,Business ,Business,100
11579,Business ,Business,100
11580,Business ,Business,100
11581,Business ,Business,100
11582,Business ,Business,100
11583,Business ,Business,100
11584,Business ,Business,100
11585,Business ,Business,100
11586,Business ,Business,100
11587,Business ,Business,100
11588,Business ,Business,100
11589,Business ,Business,100
11590,Business ,Business,100
11591,Business ,Business,100
11592,Business ,Business,100
11593,Business ,Business,100
11594,Business ,Business,100
11595,Business ,Business,100
11596,Business ,Business,100
11597,Business ,Business,100
11598,Business ,Business,100
11599,Business ,Business,100
11600,Business ,Business,100
11601,Business ,Business,100
11602,Business ,Business,100
11603,Business ,Business,100
11604,Business ,Business,100
11605,Business ,Business,100
11606,Business ,Business,100
11607,Business ,Business,100
11608,Business ,Business,100
11609,Business ,Business,100
11610,Business ,Business,100
11611,Business ,Business,100
11612,Business - BS,Business,100
11613,Business - BS,Business,100
11614,Business - BS,Business,100
11615,Business - BS,Business,100
11616,Business - BS,Business,100
11617,Business - BS,Business,100
11618,Business - BS,Business,100
11619,Business - BS,Business,100
11620,Business - BS,Business,100
11621,Business - BS,Business,100
11622,Business - BS,Business,100
11623,Business - BS,Business,100
11624,Business - BS,Business,100
11625,Business - BS,Business,100
11626,Business - BS,Business,100
11627,Business - BS,Business,100
11628,Business - BS,Business,100
11629,Business - BS,Business,100
11630,Business - BS,Business,100
11631,Business - BS,Business,100
11632,Business - BS,Business,100
11633,Business - BS,Business,100
11634,Business - BS,Business,100
11635,Business - BS,Business,100
11636,Business - BS,Business,100
11637,Business - BS,Business,100
11638,Business - BS,Business,100
11639,Business - BS,Business,100
11640,Business - BS,Business,100
11641,Business - BS,Business,100
11642,Business - BS,Business,100
11643,Business - BS,Business,100
11644,Business - BS,Business,100
11645,Business - BS,Business,100
11646,Business - BS,Business,100
11647,Business - BS,Business,100
11648,Business - BS,Business,100
11649,Business - BS,Business,100
11650,Business - BS,Business,100
11651,Business - BS,Business,100
11652,Business - BS,Business,100
11653,Business - BS,Business,100
11654,Business - BS,Business,100
11655,Business - BS,Business,100
11656,Business - BS,Business,100
11657,Business - BS,Business,100
11658,Business - BS,Business,100
11659,Business - BS,Business,100
11660,Business - BS,Business,100
11661,Business - BS,Business,100
11662,Business - BS,Business,100
11663,Business - BS,Business,100
11664,Business - BS,Business,100
11665,Business - BS,Business,100
11666,Business - BS,Business,100
11667,Business - BS,Business,100
11668,Business - BS,Business,100
11669,Business - BS,Business,100
11670,Business - BS,Business,100
11671,Business - BS,Business,100
11672,Business - BS,Business,100
11673,Business - BS,Business,100
11674,Business - BS,Business,100
11675,Business - BS,Business,100
11676,Business - BS,Business,100
11677,Business - BS,Business,100
11678,Business - BS,Business,100
11679,Business - BS,Business,100
11680,Business - BS,Business,100
11681,Business - BS,Business,100
11682,Business - BS,Business,100
11683,Business - BS,Business,100
11684,Business - BS,Business,100
11685,Business - BS,Business,100
11686,Business - BS,Business,100
11687,Business - BS,Business,100
11688,Business - BS,Business,100
11689,Business - BS,Business,100
11690,Business - BS,Business,100
11691,Business - BS,Business,100
11692,Business - BS,Business,100
11693,Business - BS,Business,100
11694,Business - BS,Business,100
11695,Business - BS,Business,100
11696,Business - BS,Business,100
11697,Business - BS,Business,100
11698,Business - BS,Business,100
11699,Business - BS,Business,100
11700,Business - BS,Business,100
11701,Business - BS,Business,100
11702,Business - BS,Business,100
11703,Business - BS,Business,100
11704,Business - BS,Business,100
11705,Business - BS,Business,100
11706,Business - BS,Business,100
11707,Business - BS,Business,100
11708,Business - BS,Business,100
11709,Business - BS,Business,100
11710,Business - BS,Business,100
11711,Business - BS,Business,100
11712,Business - BS,Business,100
11713,Business - BS,Business,100
11714,Business - BS,Business,100
11715,Business - BS,Business,100
11716,Business - BS,Business,100
11717,Business - BS,Business,100
11718,Business - BS,Business,100
11719,Business - BS,Business,100
11720,Business - BS,Business,100
11721,Business - BS,Business,100
11722,Business - BS,Business,100
11723,Business - BS,Business,100
11724,Business - BS,Business,100
11725,Business - BS,Business,100
11726,Business - BS,Business,100
11727,Business - BS,Business,100
11728,Business - BS,Business,100
11729,Business - BS,Business,100
11730,Business - BS,Business,100
11731,Business - BS,Business,100
11732,Business - BS,Business,100
11733,Business - BS,Business,100
11734,Business - BS,Business,100
11735,Business - BS,Business,100
11736,Business - BS,Business,100
11737,Business - BS,Business,100
11738,Business - BS,Business,100
11739,Business - BS,Business,100
11740,Business - BS,Business,100
11741,Business - BS,Business,100
11742,Business - BS,Business,100
11743,Business - BS,Business,100
11744,Business - BS,Business,100
11745,Business - BS,Business,100
11746,Business - BS,Business,100
11747,Business - BS,Business,100
11748,Business - BS,Business,100
11749,Business - BS,Business,100
11750,Business - BS,Business,100
11751,Business - BS,Business,100
11752,Business - BS,Business,100
11753,Business - BS,Business,100
11754,Business - BS,Business,100
11755,Business - BS,Business,100
11756,Business - BS,Business,100
11757,Business - BS,Business,100
11758,Business - BS,Business,100
11759,Business - BS,Business,100
11760,Business - BS,Business,100
11761,Business - BS,Business,100
11762,Business - BS,Business,100
11763,Business - BS,Business,100
11764,Business - BS,Business,100
11765,Business - BS,Business,100
11766,Business - BS,Business,100
11767,Business - BS,Business,100
11768,Business - BS,Business,100
11769,Business - BS,Business,100
11770,Business - BS,Business,100
11771,Business - BS,Business,100
11772,Business - BS,Business,100
11773,Business - BS,Business,100
11774,Business - BS,Business,100
11775,Business - BS,Business,100
11776,Business - BS,Business,100
11777,Business - BS,Business,100
11778,Business - BS,Business,100
11779,Business - BS,Business,100
11780,Business - BS,Business,100
11781,Business - BS,Business,100
11782,Business - BS,Business,100
11783,Business - BS,Business,100
11784,Business - BS,Business,100
11785,Business - BS,Business,100
11786,Business - BS,Business,100
11787,Business - BS,Business,100
11788,Business - BS,Business,100
11789,Business - BS,Business,100
11790,Business - BS,Business,100
11791,Business - BS,Business,100
11792,Business - BS,Business,100
11793,Business - BS,Business,100
11794,Business - BS,Business,100
11795,Business - BS,Business,100
11796,Business - BS,Business,100
11797,Business - BS,Business,100
11798,Business - BS,Business,100
11799,Business - BS,Business,100
11800,Business - BS,Business,100
11801,Business - BS,Business,100
